id,judul,klik_tawaran,klik_kita,userId
893956019404935,COD Kurma Ajwa Premium,2,2,61556441611394
427537189955351,FREE ONGKIR Kurma Ajwa Premium,2,2,61556441611394
1446068682982781,BISA COD,2,2,61554705207966
1103877204288206,COD Kurma Sukari Premium,2,2,61556331874211
372907675508517,Pusat Kurma Ajwa Premium,2,2,61555881965593
1495723887677724,TERMURAH Kurma Sukari Premium,2,2,61555996410261
315851264321587,BISA COD,2,2,61556147964811
1096650388038379,TIDAK LEBUS,2,2,61556147964811
1346957309289300,TERLARIS,2,2,61554025915739
922495642534284,Importir Kurma Ajwa Premium,2,2,61555756691442
1441423043396280,SIAP SUPLAI,2,2,61555716703947
367226852790505,Pusat Kurma Sukari Premium,2,2,61555716703947
903315254768479,FREE ONGKIR Kurma Ajwa Premium,2,2,61555716703947
1492971474613935,TERBAIK Kurma,2,2,61555883135592
1474198830111637,GROSIR Kurma Sukari Premium,2,2,61555883135592
1932349823864617,COD Kurma Muda rutob Premium,2,2,61556213669185
264844999991338,FREE ONGKIR Kurma Muda rutob Premium,2,2,61556213669185
274678671993407,TERPERCAYA,2,2,61553723379967
347469664890435,TERBAIK,2,2,61553723379967
916023946748819,BISA COD,2,2,61553723379967
1430212211040771,BISA DIANTAR,2,2,61553723379967
732975278762950,TIDAK LEBUS,2,2,61553723379967
1166170471027297,MASIH SEGAR,2,2,61553723379967
913128327192123,TERLARIS,2,2,61553723379967
7127998063981181,TERIMA RUTIN,2,2,61553723379967
1117551189691053,FREE ONGKIR Kurma Tunisia Premium,2,2,61556032048986
439282335095935,TIDAK LEBUS,2,2,61555815998885
766604892020106,Suplier Kurma,2,2,61555815998885
949938296488350,Suplier Kurma Tunisia tangkai,2,2,61555815998885
946260874178174,FREE ONGKIR Kurma Muda rutob Premium,2,2,61555815998885
897465881847360,SANGAT EMPUK,2,2,61554729538489
756450023214471,Toko Kurma Tunisia basah,2,2,61555696844743
979294306872899,COD Kurma Muda rutob Premium,2,2,61555851913976
352652504426744,FREE ONGKIR Kurma Muda rutob Premium,2,2,61555851913976
727208789171859,SIAP SUPLAI,2,2,61555854966784
746212087402009,HALAL,2,2,61553166374891
413005057890765,COD Kurma,2,2,61554049404148
756993546362750,COD Kurma Tunisia kering,2,2,61554049404148
906063784645455,TERBAGUS Kurma Muda rutob Premium,2,2,61554049404148
927477572028708,GROSIR Kurma Muda libya Premium,2,2,61554049404148
766926054767916,SANGAT EMPUK,2,2,61553757158199
1546470106117206,BISA COD,2,2,61553757158199
1609140062956855,BISA DIANTAR,2,2,61553757158199
746212380358520,TIDAK LEBUS,2,2,61553757158199
1516729445754224,TERMURAH,2,2,61553757158199
685944923720950,READY RATUSAN KG,2,2,61553757158199
374561778496372,MASIH SEGAR,2,2,61553757158199
768007885149801,BISA COD,2,2,61553757158199
276598662094959,BISA DIANTAR,2,2,61553757158199
898228272008488,MASIH SEGAR,2,2,61553757158199
401060502273063,BISA COD,2,2,61553757158199
953157872362413,Gudang Kurma Ajwa Premium,2,2,61556127723128
1454621735400940,TERMURAH Kurma Tunisia non tangkai,2,2,61556127723128
940054574426622,Toko Kurma Muda rutob Premium,2,2,61556127723128
1133176494704886,Gudang Kurma Muda ruthob Premium,2,2,61556127723128
391356197182581,TERBAGUS Kurma Tunisia basah,2,2,61555485395017
1060963368317429,GROSIR Kurma Sukari Premium,2,2,61556199839667
7174916912591539,GROSIR Kurma Tunisia madu,2,2,61556199839667
756505223140957,Importir Kurma Muda rutob Premium,2,2,61556199839667
1741456279597904,TERMURAH Kurma Muda rutob Premium,2,2,61556199839667
1937039110026466,Suplier Kurma,2,2,61556312375429
370649562434317,TERBAIK Kurma,2,2,61555905874464
906839454779251,COD Kurma Ajwa Premium,2,2,61555716703947
726826382746498,HALAL,2,2,61553757158199
373283608811678,Importir Kurma Muda rutob Premium,2,2,61555485395017
2180185328988874,Toko Kurma Muda rutob Premium,2,2,61556251700613
896772975149024,TERIMA RUTIN,2,2,61554340184399
909476603923315,READY RATUSAN KG,2,2,61553725191128
262219666940256, daging kambing  ,1,0,61555485395017
906600151038149, daging kambing  ,1,0,61553510910622
718355640503680,Suplier Toples Plastik Tabung,1,0,61553646584248
715153760701357, daging kambing  ,1,0,61556127723128
1545364656261660, daging kambing  ,1,0,61556151744712
372775535741268, daging kambing Murah ,1,0,61556169812994
1610590666426980,TERMURAH Toples Tabung Plastik,1,0,61556169812994
1506647423530863, daging kambing  ,1,0,61556318816695
633828515543130,TERMURAH Toples Tabung Plastik,1,0,61556294247663
1041769196920078,FREE ONGKIR Toples Plastik,1,0,61556207191434
939698634264812,Suplier Toples Plastik Tabung,1,0,61556028576418
388964580444078,GROSIR Kurma Tunisia madu,1,0,61556147964811
1453752255577013,GROSIR Toples Plastik,1,0,61556257259136
976095703940203,TERBAGUS Kurma mesir,1,0,61555649897138
1545685596279688,TERMURAH Kurma Muda rutob Premium,1,0,61555982018268
246777928505842,TERMURAH Kurma mesir,1,0,61555982018268
4111470132412903, daging kambing  BEKU,1,0,61555982018268
903862794544479,Gudang Kurma mesir,1,0,61555675305653
1087719105886860,GROSIR Kurma mesir,1,0,61556137495360
227530623714332, daging kambing  ,1,0,61556126065677
655650719874704, daging kambing  ,1,0,61554729538489
7244430438945697,COD Kurma mesir,1,0,61556201221558
367164809520211,Pabrik Toples Plastik,1,0,61556201221558
908054067614902, daging kambing  ,1,0,61553757158199
1380899429260206,Suplier Kurma Mesir,1,0,61556463081573
1614178955995686,Gudang Kurma Mesir Tunisia Madu,1,0,61555839967572
1574788663310109, daging kambing Murah ,1,0,61556028576418
1113276863190144,SAMPIL UTUH daging kambing  ,1,0,61555989180738
1074400177161860,GROSIR Toples Plastik,1,0,61555647137136
765106459056669,GROSIR Kurma mesir,1,0,61555898682024
945686100481831,Suplier Kurma Mesir Tunisia Madu,1,0,61555898682024
1083356466233037,Pusat Kurma Mesir Tunisia Madu,1,0,61555898682024
929083932080204,Toko Kurma Mesir Tunisia Madu,1,0,61555898682024
764266918970741,Gudang Kurma Mesir Tunisia Madu,1,0,61555898682024
1346383583430179,Raja Kurma Mesir Tunisia Madu,1,0,61555898682024
1824357618032590,Pusat Kurma Muda Ruthob Ember,1,0,61556294247663
940940314300265,TERMURAH Kurma Muda Ruthob Ember,1,0,61556127362997
303284442438958,FREE ONGKIR Kurma Muda rutob Premium,1,0,61555682655145
434761528893042,Pusat Kurma Ajwa Nabi Premium,1,0,61555682655145
1059380721831033,Raja Kurma Ajwa Nabi Premium,1,0,61555682655145
965927898197321,TERBAGUS Kurma Muda rutob Premium,1,0,61555946439377
1161429598558913,TERBAGUS Kurma Sukari Khalas Ajwa,1,0,61555946439377
1547873489402625,FREE ONGKIR Kurma mesir,1,0,61555927143848
1348911242469474,TERBAIK Kurma Tunisia Kering Basah Tangkai,1,0,61556464821433
2569158016589535,Toko Kurma Muda Ruthob Ember,1,0,61556421740980
328723869696602,Gudang Kurma Muda Ruthob Ember,1,0,61556421740980
1122019395666381,TERBAGUS Kurma Tunisia basah,1,0,61556438270634
890145882845303,Suplier Kurma Mesir Tunisia Madu,1,0,61556287377999
1415507285743309,COD Kurma Mesir Tunisia Madu,1,0,61556201191702
1068736037764428,TERMURAH Kurma Tunisia Kering Basah Tangkai,1,0,61555875764745
1784248842071625,FREE ONGKIR Kurma Tunisia Kering Basah Tangkai,1,0,61555875764745
373812398813635,Suplier Kurma Tunisia Kering Basah Tangkai,1,0,61556015166626
371452322474386,COD Kurma Ajwa Nabi Premium,1,0,61556215741125
290640137383039,FREE ONGKIR Kurma Ajwa Nabi Premium,1,0,61556215741125
316922284337888,Toko Kurma Tunisia Kering Basah Tangkai,1,0,61555996410261
2580668902141599,TERBAGUS Kurma Ajwa Nabi Premium,1,0,61553646703889
3631606233824379,TERBAIK Kurma Ajwa Nabi Premium,1,0,61553646703889
3769652936605809,GROSIR Toples Plastik,1,0,61555934230455
1054662568966590,Raja Kurma Mesir Tunisia Madu,1,0,61555716703947
800103412170365,Suplier Kurma Tunisia Kering Basah Tangkai,1,0,61555649897138
424583060076384,Toko Kurma Muda Ruthob Ember,1,0,61556253297671
1418687578772012,Pusat Kurma Ajwa Nabi Premium,1,0,61556151744712
1111067896583992,Suplier Kurma Ajwa Nabi Premium,1,0,61556130445680
7651696981554492,TERBAIK Kurma Sukari Khalas Ajwa,1,0,61555820115539
768595555178735,Toko Kurma Mesir Tunisia Madu,1,0,61555982018268
384420051114568,TERMURAH Kurma Mesir Tunisia Madu,1,0,61556042098689
1080903223020589,TERBAGUS Kurma Mesir Tunisia Madu,1,0,61556042098689
761423359415279,Suplier Kurma Tunisia Kering Basah Tangkai,1,0,61555849154392
1152268662853916,Pusat Kurma Ajwa Nabi Premium,1,0,61556057135771
935440154844045,Toko Kurma Ajwa Nabi Premium,1,0,61556032048986
1083592296225778,Importir Kurma mesir,1,0,61555875284788
1089152935625638,TERMURAH Kurma Tunisia non tangkai,1,0,61555937860326
7408830279179663,Suplier Kurma Sukari Khalas Ajwa,1,0,61556241389968
372419985721109,Gudang Kurma Sukari Khalas Ajwa,1,0,61556241389968
944944016757224,Gudang Kurma Mesir Tunisia Madu,1,0,61556126065677
956582232492318,Gudang Kurma Tunisia Kering Basah Tangkai,1,0,61555696844743
391468040161678,Pusat Kurma Tunisia Kering Basah Tangkai,1,0,61556201221558
2451391411715662,SAMPIL UTUH daging kambing  ,1,0,61556201221558
375486638690300,Gudang Kurma Muda Ruthob Ember,1,0,61555854966784
393017106545820, daging kambing  ,1,0,61553970928063
218371898004549, daging kambing  ,1,0,61555675305653
25028616943452070, daging kambing  sampil,1,0,61555844985829
1841933822899988, daging kambing  ,1,0,61556167620910
408071541934826,SAMPIL daging kambing Murah ,1,0,61555958921203
1447500845847096,IGA daging kambing murah ,1,0,61556302407184
676322787912381, daging kambing  ,1,0,61554511897656
1093639745278399,TERMURAH Toples Tabung Plastik,1,0,61556145063803
786827043311676,GROSIR Toples Plastik,1,0,61553970928063
794854715841360,TERMURAH Toples Tabung Plastik,1,0,61555839967572
1772595033222469, daging kambing  ,1,0,61555835896966
1087858442301959,FREE ONGKIR Botol Toples Tabung,1,0,61555898682024
3672333189695743, daging kambing  ,1,0,61555927143848
7985913424756977,IGA daging kambing murah ,1,0,61554705207966
3333974316745931, daging kambing  BEKU,1,0,61554705207966
380972124831311, daging kambing  ,1,0,61554705207966
388928273988902, daging kambing  ,1,0,61556421740980
1610688676377201, daging kambing  ,1,0,61556215741125
935780174525219, daging kambing murah ,1,0,61556111673425
390665940249196,MURAH BANGET Toples Plastik,1,0,61555986787876
711464704501003,FREE ONGKIR Toples Plastik,1,0,61556151744712
792208829421584, daging kambing  BEKU,1,0,61556300845442
312747071447346, daging kambing  sampil,1,0,61556241389968
1119132532765542,Pabrik Toples Plastik,1,0,61555959970754
2067764886916546, daging kambing  ,1,0,61553632484587
1144988196672430, daging kambing  ,1,0,61555898682024
1178662116455536, daging kambing  ,1,0,61553646584248
426693723365024, daging kambing murah ,1,0,61556201191702
285532434586637,Pusat Botol Toples Plastik,1,0,61555996410261
1325247144830324, daging kambing  ,1,0,61556454590049
1443454493222158, daging kambing murah ,1,0,61556463501508
1156709762375809,FILLET daging kambing  tanpa tulang,1,0,61556213669185
372524772254673,Pabrik Toples Plastik,1,0,61555696844743
7960523117311058,Pusat Botol Toples Plastik,1,0,61556127723128
767026248359247,COD Toples Tabung Plastik,1,0,61556293437611
736648608070441, daging kambing  sampil,1,0,61554090293931
1704683906993325,TANAH VILLA BATU VIEW BAGUS,1,0,61556464821433
2448971798645922,TANAH VILLA BATU VIEW BAGUS,1,0,61556330874211
392534930152262,Pabrik Toples Plastik,1,0,61556009219939
934976671564607,FILLET daging kambing  tanpa tulang,1,0,61556513870170
222706730893996, daging kambing  BEKU,1,0,61553510910622
1100122148101438, daging kambing  ,1,0,61553916359635
1086222919155921,TANAH VILLA BATU VIEW BAGUS,1,0,61555864896114
2131414973905128,MAINAN ANAK PUZZLE,1,0,61559097202785
1650910792320961,PUZZLE ANAK KAYU,1,0,61558877611430
449480734232359,TANAH VILA CAFE BATU VIEW GUNUNG,1,0,61555820115539
462128536279764,TANAH VILLA BATU VIEW BAGUS,1,0,61555985109846
7304529646329464,Pabrik Toples Plastik,1,0,61555485395017
958318529106803,PUZZLE ANAK KAYU,1,0,61558592625005
220676644399976,Gudang Kurma Sukari Premium,1,1,61553646703889
3525610011023537,Pusat Kurma Ajwa Premium,1,1,61556372132675
399966392376591,TERIMA RUTIN,1,1,61554111833156
348820151103695,Empuk,1,1,61553725191128
1072288033916763,SIAP SUPLAI,1,1,61553725191128
1116383199494296,SIAP SUPLAI,1,1,61554090293931
386467537235203,BISA DIANTAR,1,1,61554090293931
774458834148780,Gudang Kurma Ajwa Premium,1,1,61556209882262
968442297970511,Toko Kurma Ajwa Premium,1,1,61556209882262
1129668131380385,TERMURAH Kurma Sukari Premium,1,1,61556209882262
957358598707259,TERMURAH Kurma Tunisia non tangkai,1,1,61556128576418
422409130347148,FREE ONGKIR Kurma Sukari Premium,1,1,61555989180738
1165911394849264,Pusat Kurma Muda ruthob Premium,1,1,61555898682124
593000189711259,Suplier Kurma Tunisia tangkai,1,1,61555898682124
339600085108048,Toko Kurma Tunisia basah,1,1,61555842644611
931785598482840,TERMURAH Kurma Muda rutob Premium,1,1,61556062618754
7964366263591808,TERMURAH Kurma Tunisia non tangkai,1,1,61556062618754
1051048369316749,GROSIR Kurma Muda libya Premium,1,1,61556127362997
1063742771395855,TERBAGUS Kurma Muda rutob Premium,1,1,61556127362997
1071086630827142,COD Kurma Tunisia kering,1,1,61555682655145
3613569378856675,Suplier Kurma Tunisia tangkai,1,1,61556441611394
1099311174532843,Pusat Kurma,1,1,61556441611394
247093345136624,GROSIR Kurma Ajwa Premium,1,1,61556331874211
1486696928590547,COD Kurma,1,1,61556331874211
878694620669697,Gudang Kurma Sukari Premium,1,1,61556009219939
1107695030378750,Toko Kurma Sukari Premium,1,1,61556009219939
712015184132467,Gudang Kurma,1,1,61556009219939
369395176045740,Toko Kurma,1,1,61556009219939
1053682395921548,TIDAK LEBUS,1,1,61556009219939
1132288184850596,Gudang Kurma Ajwa Premium,1,1,61553646584248
714634880655522,TERMURAH Kurma Sukari Premium,1,1,61553646584248
856278512934218,SANGAT EMPUK,1,1,61553646584248
367259676214437,COD Kurma Muda rutob Premium,1,1,61556115166626
929398285310372,COD Kurma Tunisia kering,1,1,61556115166626
1393120371345146,Pusat Kurma Muda ruthob Premium,1,1,61556111673425
762933989101119,Pusat Kurma Tunisia madu,1,1,61556111673425
368536956054585,Suplier Kurma Tunisia tangkai,1,1,61556111673425
376957158521999,Toko Kurma Tunisia basah,1,1,61555881965593
249306734817287,Toko Kurma Sukari Premium,1,1,61555881965593
390772656931964,Toko Kurma,1,1,61555881965593
1172440150386514,Importir Kurma Muda rutob Premium,1,1,61555996410261
1124756338529553,TERMURAH Kurma Tunisia non tangkai,1,1,61555996410261
1499475120634516,Importir Kurma Tunisia tangkai,1,1,61555996410261
1535580363954889,GROSIR Kurma Muda libya Premium,1,1,61556147964811
1510601166167230,TERBAGUS Kurma Muda rutob Premium,1,1,61556147964811
228171620382820,TIDAK LEBUS,1,1,61555756691442
772127544375631,Pusat Kurma Muda ruthob Premium,1,1,61555716703947
283929194721725,Suplier Kurma Muda Rutob Premium,1,1,61555716703947
3253215948308039,Pusat Kurma Tunisia madu,1,1,61555716703947
929173645106107,Suplier Kurma Tunisia tangkai,1,1,61555716703947
933866551688008,Gudang Kurma Muda ruthob Premium,1,1,61556219111777
361876983381695,Gudang Kurma Tunisia Premium,1,1,61556219111777
325351710537580,Toko Kurma Tunisia basah,1,1,61556219111777
2529526587229575,Pusat Kurma Ajwa Premium,1,1,61556219111777
1393366394642953,Gudang Kurma Sukari Premium,1,1,61556219111777
759585689444014,Toko Kurma Sukari Premium,1,1,61556219111777
797604022172089,Gudang Kurma,1,1,61556219111777
364030933064649,Toko Kurma,1,1,61556219111777
2291768524353734,TERBAGUS Kurma Tunisia basah,1,1,61555883135592
599174352402754,Gudang Kurma,1,1,61556454591149
1100481701137321,GROSIR Kurma Muda libya Premium,1,1,61556162711384
1325088468160088,TERBAGUS Kurma Muda rutob Premium,1,1,61556162711384
1564923734350380,GROSIR Kurma Tunisia madu,1,1,61556162711384
376474088604288,TERBAGUS Kurma Tunisia basah,1,1,61556162711384
911529290625186,TERBAGUS Kurma,1,1,61556162711384
7113017992120319,TERMURAH Kurma Ajwa Premium,1,1,61556162711384
411829684667811,Importir Kurma Ajwa Premium,1,1,61556162711384
1109962980428841,GROSIR Kurma Sukari Premium,1,1,61556162711384
919684723137796,TERBAIK Kurma,1,1,61556162711384
756137439739925,TERLARIS,1,1,61553605736704
771747858200835,Gudang Kurma Muda ruthob Premium,1,1,61556365912717
288962154003685,Gudang Kurma Tunisia Premium,1,1,61556365912717
1863267607475247,Toko Kurma Tunisia basah,1,1,61556365912717
948545266190241,Suplier Kurma Ajwa Premium,1,1,61556365912717
1073319763921307,Toko Kurma,1,1,61556365912717
1075532173502208,TERMURAH Kurma Tunisia non tangkai,1,1,61555982858176
912824880577883,Gudang Kurma Ajwa Premium,1,1,61555982858176
443930954623846,Toko Kurma Ajwa Premium,1,1,61555982858176
1162581998439247,TERMURAH Kurma Sukari Premium,1,1,61555982858176
927096762041407,Importir Kurma Sukari Premium,1,1,61555982858176
1107763037082643,Raja Kurma,1,1,61555982858176
940433681044994,GROSIR Kurma Muda libya Premium,1,1,61555649897138
795991242571237,TERBAGUS Kurma Muda rutob Premium,1,1,61555649897138
436045965515348,TERBAGUS Kurma Sukari Premium,1,1,61555649897138
1585180962239446,TERBAIK Kurma,1,1,61555649897138
926494432139014,TIDAK LEBUS,1,1,61555649897138
1419635612279093,Pusat Kurma Muda ruthob Premium,1,1,61556253297671
873970277747260,Suplier Kurma Muda Rutob Premium,1,1,61556253297671
801951738428743,Pusat Kurma Tunisia madu,1,1,61556253297671
326006793802671,Suplier Kurma Tunisia tangkai,1,1,61556253297671
1385753532819963,COD Kurma Ajwa Premium,1,1,61556253297671
7198433063566337,Pusat Kurma,1,1,61556253297671
419134237694688,Suplier Kurma,1,1,61556253297671
1117018169478624,Toko Kurma Muda rutob Premium,1,1,61556121719372
1247154916240574,Gudang Kurma Tunisia Premium,1,1,61556121719372
776638133923509,Toko Kurma Tunisia basah,1,1,61556121719372
770978711760101,Pusat Kurma Ajwa Premium,1,1,61556121719372
796865248958551,Suplier Kurma Ajwa Premium,1,1,61556121719372
951278009225790,Gudang Kurma Sukari Premium,1,1,61556121719372
777261054257751,Gudang Kurma,1,1,61556121719372
2788126118007367,Toko Kurma,1,1,61556121719372
395514146398250,BISA COD,1,1,61556121719372
277116728743491,Importir Kurma Tunisia tangkai,1,1,61556151744712
6706404002798168,Gudang Kurma Ajwa Premium,1,1,61556151744712
405669672016080,TERMURAH Kurma Sukari Premium,1,1,61556151744712
1941433769646926,Importir Kurma Sukari Premium,1,1,61556151744712
1051795959372128,HALAL,1,1,61553822254638
415283060914694,FREE ONGKIR Kurma Muda rutob Premium,1,1,61556131445681
2510261229144867,COD Kurma Muda rutob Premium,1,1,61556131445681
1610705599666760,Suplier Kurma Tunisia tangkai,1,1,61556131445681
1625133634894135,FREE ONGKIR Kurma Ajwa Premium,1,1,61556131445681
414864534246563,COD Kurma Ajwa Premium,1,1,61556131445681
2262575304078598,Pusat Kurma Sukari Premium,1,1,61556131445681
966106311516055,Suplier Kurma Sukari Premium,1,1,61556131445681
